file_name,speaker_id,speaker_group,speaker_gender,word,transcription,emotion,label,audio_path,duration_seconds
OAF_page_happy.wav,OAF,older_adult_female,female,page,Say the word page.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_page_happy.wav,2.1124375
OAF_page_neutral.wav,OAF,older_adult_female,female,page,Say the word page.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_page_neutral.wav,2.1453125
OAF_page_ps.wav,OAF,older_adult_female,female,page,Say the word page.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_page_ps.wav,2.1443125
OAF_page_sad.wav,OAF,older_adult_female,female,page,Say the word page.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_page_sad.wav,2.917125
OAF_pain_angry.wav,OAF,older_adult_female,female,pain,Say the word pain.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pain_angry.wav,1.5461875
OAF_pain_disgust.wav,OAF,older_adult_female,female,pain,Say the word pain.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pain_disgust.wav,2.3133125
OAF_pain_fear.wav,OAF,older_adult_female,female,pain,Say the word pain.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pain_fear.wav,1.737875
OAF_pain_happy.wav,OAF,older_adult_female,female,pain,Say the word pain.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pain_happy.wav,2.0995
OAF_pain_neutral.wav,OAF,older_adult_female,female,pain,Say the word pain.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pain_neutral.wav,1.9409375
OAF_pain_ps.wav,OAF,older_adult_female,female,pain,Say the word pain.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pain_ps.wav,2.032375
OAF_pain_sad.wav,OAF,older_adult_female,female,pain,Say the word pain.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pain_sad.wav,2.428
OAF_pass_angry.wav,OAF,older_adult_female,female,pass,Say the word pass.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pass_angry.wav,1.6295
OAF_pass_disgust.wav,OAF,older_adult_female,female,pass,Say the word pass.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pass_disgust.wav,2.2571875
OAF_pass_fear.wav,OAF,older_adult_female,female,pass,Say the word pass.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pass_fear.wav,1.5284375
OAF_pass_happy.wav,OAF,older_adult_female,female,pass,Say the word pass.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pass_happy.wav,2.3084375
OAF_pass_neutral.wav,OAF,older_adult_female,female,pass,Say the word pass.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pass_neutral.wav,2.2163125
OAF_pass_ps.wav,OAF,older_adult_female,female,pass,Say the word pass.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pass_ps.wav,2.2988125
OAF_pass_sad.wav,OAF,older_adult_female,female,pass,Say the word pass.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pass_sad.wav,2.660375
OAF_pearl_angry.wav,OAF,older_adult_female,female,pearl,Say the word pearl.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pearl_angry.wav,1.4949375
OAF_pearl_disgust.wav,OAF,older_adult_female,female,pearl,Say the word pearl.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pearl_disgust.wav,2.438375
OAF_pearl_fear.wav,OAF,older_adult_female,female,pearl,Say the word pearl.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pearl_fear.wav,1.548375
OAF_pearl_happy.wav,OAF,older_adult_female,female,pearl,Say the word pearl.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pearl_happy.wav,2.0373125
OAF_pearl_neutral.wav,OAF,older_adult_female,female,pearl,Say the word pearl.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pearl_neutral.wav,2.0123125
OAF_pearl_ps.wav,OAF,older_adult_female,female,pearl,Say the word pearl.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pearl_ps.wav,2.112625
OAF_pearl_sad.wav,OAF,older_adult_female,female,pearl,Say the word pearl.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pearl_sad.wav,2.39725
OAF_peg_angry.wav,OAF,older_adult_female,female,peg,Say the word peg.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_peg_angry.wav,1.5773125
OAF_peg_disgust.wav,OAF,older_adult_female,female,peg,Say the word peg.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_peg_disgust.wav,2.2759375
OAF_peg_fear.wav,OAF,older_adult_female,female,peg,Say the word peg.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_peg_fear.wav,1.512
OAF_peg_happy.wav,OAF,older_adult_female,female,peg,Say the word peg.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_peg_happy.wav,2.1638125
OAF_peg_neutral.wav,OAF,older_adult_female,female,peg,Say the word peg.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_peg_neutral.wav,1.9969375
OAF_peg_ps.wav,OAF,older_adult_female,female,peg,Say the word peg.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_peg_ps.wav,2.075125
OAF_peg_sad.wav,OAF,older_adult_female,female,peg,Say the word peg.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_peg_sad.wav,2.597
OAF_perch_angry.wav,OAF,older_adult_female,female,perch,Say the word perch.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_perch_angry.wav,1.679875
OAF_perch_disgust.wav,OAF,older_adult_female,female,perch,Say the word perch.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_perch_disgust.wav,2.571
OAF_perch_fear.wav,OAF,older_adult_female,female,perch,Say the word perch.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_perch_fear.wav,1.5814375
OAF_perch_happy.wav,OAF,older_adult_female,female,perch,Say the word perch.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_perch_happy.wav,1.9736875
OAF_perch_neutral.wav,OAF,older_adult_female,female,perch,Say the word perch.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_perch_neutral.wav,2.239
OAF_perch_ps.wav,OAF,older_adult_female,female,perch,Say the word perch.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_perch_ps.wav,2.3709375
OAF_perch_sad.wav,OAF,older_adult_female,female,perch,Say the word perch.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_perch_sad.wav,2.8045625
OAF_phone_angry.wav,OAF,older_adult_female,female,phone,Say the word phone.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_phone_angry.wav,1.5765
OAF_phone_disgust.wav,OAF,older_adult_female,female,phone,Say the word phone.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_phone_disgust.wav,2.2985625
OAF_phone_fear.wav,OAF,older_adult_female,female,phone,Say the word phone.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_phone_fear.wav,1.558375
OAF_phone_happy.wav,OAF,older_adult_female,female,phone,Say the word phone.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_phone_happy.wav,2.0571875
OAF_phone_neutral.wav,OAF,older_adult_female,female,phone,Say the word phone.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_phone_neutral.wav,2.149625
OAF_phone_ps.wav,OAF,older_adult_female,female,phone,Say the word phone.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_phone_ps.wav,1.9460625
OAF_phone_sad.wav,OAF,older_adult_female,female,phone,Say the word phone.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_phone_sad.wav,2.4435625
OAF_pick_angry.wav,OAF,older_adult_female,female,pick,Say the word pick.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pick_angry.wav,1.6130625
OAF_pick_disgust.wav,OAF,older_adult_female,female,pick,Say the word pick.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pick_disgust.wav,2.2559375
OAF_pick_fear.wav,OAF,older_adult_female,female,pick,Say the word pick.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pick_fear.wav,1.5410625
OAF_pick_happy.wav,OAF,older_adult_female,female,pick,Say the word pick.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pick_happy.wav,2.0859375
OAF_pick_neutral.wav,OAF,older_adult_female,female,pick,Say the word pick.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pick_neutral.wav,1.8935625
OAF_pick_ps.wav,OAF,older_adult_female,female,pick,Say the word pick.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pick_ps.wav,1.821875
OAF_pick_sad.wav,OAF,older_adult_female,female,pick,Say the word pick.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pick_sad.wav,2.439875
OAF_pike_angry.wav,OAF,older_adult_female,female,pike,Say the word pike.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pike_angry.wav,1.6125
OAF_pike_disgust.wav,OAF,older_adult_female,female,pike,Say the word pike.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pike_disgust.wav,2.4218125
OAF_pike_fear.wav,OAF,older_adult_female,female,pike,Say the word pike.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pike_fear.wav,1.56075
OAF_pike_happy.wav,OAF,older_adult_female,female,pike,Say the word pike.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pike_happy.wav,2.052625
OAF_pike_neutral.wav,OAF,older_adult_female,female,pike,Say the word pike.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pike_neutral.wav,1.889125
OAF_pike_ps.wav,OAF,older_adult_female,female,pike,Say the word pike.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pike_ps.wav,1.831625
OAF_pike_sad.wav,OAF,older_adult_female,female,pike,Say the word pike.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pike_sad.wav,2.5578125
OAF_pole_angry.wav,OAF,older_adult_female,female,pole,Say the word pole.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pole_angry.wav,1.57725
OAF_pole_disgust.wav,OAF,older_adult_female,female,pole,Say the word pole.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pole_disgust.wav,2.2778125
OAF_pole_fear.wav,OAF,older_adult_female,female,pole,Say the word pole.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pole_fear.wav,1.9860625
OAF_pole_happy.wav,OAF,older_adult_female,female,pole,Say the word pole.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pole_happy.wav,1.98425
OAF_pole_neutral.wav,OAF,older_adult_female,female,pole,Say the word pole.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pole_neutral.wav,1.8811875
OAF_pole_ps.wav,OAF,older_adult_female,female,pole,Say the word pole.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pole_ps.wav,1.9416875
OAF_pole_sad.wav,OAF,older_adult_female,female,pole,Say the word pole.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pole_sad.wav,2.3978125
OAF_pool_angry.wav,OAF,older_adult_female,female,pool,Say the word pool.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pool_angry.wav,1.3765625
OAF_pool_disgust.wav,OAF,older_adult_female,female,pool,Say the word pool.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pool_disgust.wav,2.2721875
OAF_pool_fear.wav,OAF,older_adult_female,female,pool,Say the word pool.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pool_fear.wav,1.517625
OAF_pool_happy.wav,OAF,older_adult_female,female,pool,Say the word pool.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pool_happy.wav,1.9965625
OAF_pool_neutral.wav,OAF,older_adult_female,female,pool,Say the word pool.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pool_neutral.wav,2.24
OAF_pool_ps.wav,OAF,older_adult_female,female,pool,Say the word pool.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pool_ps.wav,2.1020625
OAF_pool_sad.wav,OAF,older_adult_female,female,pool,Say the word pool.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_pool_sad.wav,2.536875
OAF_puff_angry.wav,OAF,older_adult_female,female,puff,Say the word puff.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_puff_angry.wav,1.4820625
OAF_puff_disgust.wav,OAF,older_adult_female,female,puff,Say the word puff.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_puff_disgust.wav,2.376875
OAF_puff_fear.wav,OAF,older_adult_female,female,puff,Say the word puff.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_puff_fear.wav,1.5811875
OAF_puff_happy.wav,OAF,older_adult_female,female,puff,Say the word puff.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_puff_happy.wav,1.966875
OAF_puff_neutral.wav,OAF,older_adult_female,female,puff,Say the word puff.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_puff_neutral.wav,2.0528125
OAF_puff_ps.wav,OAF,older_adult_female,female,puff,Say the word puff.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_puff_ps.wav,2.000125
OAF_puff_sad.wav,OAF,older_adult_female,female,puff,Say the word puff.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_puff_sad.wav,2.3471875
OAF_rag_angry.wav,OAF,older_adult_female,female,rag,Say the word rag.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rag_angry.wav,1.6038125
OAF_rag_disgust.wav,OAF,older_adult_female,female,rag,Say the word rag.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rag_disgust.wav,2.3611875
OAF_rag_fear.wav,OAF,older_adult_female,female,rag,Say the word rag.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rag_fear.wav,1.5729375
OAF_rag_happy.wav,OAF,older_adult_female,female,rag,Say the word rag.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rag_happy.wav,2.0693125
OAF_rag_neutral.wav,OAF,older_adult_female,female,rag,Say the word rag.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rag_neutral.wav,2.308625
OAF_rag_ps.wav,OAF,older_adult_female,female,rag,Say the word rag.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rag_ps.wav,1.9358125
OAF_rag_sad.wav,OAF,older_adult_female,female,rag,Say the word rag.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rag_sad.wav,2.8539375
OAF_raid_angry.wav,OAF,older_adult_female,female,raid,Say the word raid.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_raid_angry.wav,1.568
OAF_raid_disgust.wav,OAF,older_adult_female,female,raid,Say the word raid.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_raid_disgust.wav,2.4418125
OAF_raid_fear.wav,OAF,older_adult_female,female,raid,Say the word raid.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_raid_fear.wav,1.5594375
OAF_raid_happy.wav,OAF,older_adult_female,female,raid,Say the word raid.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_raid_happy.wav,2.003
OAF_raid_neutral.wav,OAF,older_adult_female,female,raid,Say the word raid.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_raid_neutral.wav,2.1169375
OAF_raid_ps.wav,OAF,older_adult_female,female,raid,Say the word raid.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_raid_ps.wav,2.1943125
OAF_raid_sad.wav,OAF,older_adult_female,female,raid,Say the word raid.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_raid_sad.wav,2.5111875
OAF_rain_angry.wav,OAF,older_adult_female,female,rain,Say the word rain.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rain_angry.wav,1.505375
OAF_rain_disgust.wav,OAF,older_adult_female,female,rain,Say the word rain.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rain_disgust.wav,2.317625
OAF_rain_fear.wav,OAF,older_adult_female,female,rain,Say the word rain.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rain_fear.wav,1.6148125
OAF_rain_happy.wav,OAF,older_adult_female,female,rain,Say the word rain.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rain_happy.wav,2.0978125
OAF_rain_neutral.wav,OAF,older_adult_female,female,rain,Say the word rain.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rain_neutral.wav,1.9798125
OAF_rain_ps.wav,OAF,older_adult_female,female,rain,Say the word rain.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rain_ps.wav,1.9168125
OAF_rain_sad.wav,OAF,older_adult_female,female,rain,Say the word rain.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rain_sad.wav,2.261125
OAF_raise_angry.wav,OAF,older_adult_female,female,raise,Say the word raise.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_raise_angry.wav,1.63125
OAF_raise_disgust.wav,OAF,older_adult_female,female,raise,Say the word raise.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_raise_disgust.wav,2.710875
OAF_raise_fear.wav,OAF,older_adult_female,female,raise,Say the word raise.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_raise_fear.wav,1.583125
OAF_raise_happy.wav,OAF,older_adult_female,female,raise,Say the word raise.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_raise_happy.wav,2.1535625
OAF_raise_neutral.wav,OAF,older_adult_female,female,raise,Say the word raise.,neutral,4,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_raise_neutral.wav,2.3269375
OAF_raise_ps.wav,OAF,older_adult_female,female,raise,Say the word raise.,pleasant_surprise,5,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_raise_ps.wav,2.10225
OAF_raise_sad.wav,OAF,older_adult_female,female,raise,Say the word raise.,sad,6,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_raise_sad.wav,2.9139375
OAF_rat_angry.wav,OAF,older_adult_female,female,rat,Say the word rat.,angry,0,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rat_angry.wav,1.53625
OAF_rat_disgust.wav,OAF,older_adult_female,female,rat,Say the word rat.,disgust,1,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rat_disgust.wav,2.2343125
OAF_rat_fear.wav,OAF,older_adult_female,female,rat,Say the word rat.,fear,2,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rat_fear.wav,1.6505
OAF_rat_happy.wav,OAF,older_adult_female,female,rat,Say the word rat.,happy,3,/Users/luigi/Documents/MSc-PoliTO/II_anno/XAI/progetto/explainable-models-for-speech-analysis/data/raw/tess/audio/OAF_rat_happy.wav,2.16325
